event_id,En_MeV,x_mm,y_mm,z_mm,cosTheta,weight,time_ns,surface_id,surface_name
2172402,2.32399,-9.51108,-33.19,-12.5919,0.0738872,1,2.73083,3,side_y
2142812,0.00150749,-32.94,-0.924562,15.0438,-0.61584,1,49.8266,2,side_x
2156682,0.24788,2.23951,-33.085,-12.62,-0.249936,1,4.63832,3,side_y
2160626,0.00012431,12.1895,-32.94,-10.3325,0.124729,1,181.747,3,side_y
2138933,2.51756,23.048,32.94,-16.6393,0.160546,1,2.9859,3,side_y
2178309,1.12028,-32.94,-14.0605,21.6138,0.648828,1,5.06123,2,side_x
2140847,1.41541,-11.3144,32.94,-7.01224,-0.0247317,1,2.91591,3,side_y
2168495,0.580377,-1.67474,32.94,16.4422,0.428357,1,8.29378,3,side_y
2152750,0.270083,-32.94,-19.8391,5.90767,-0.17537,1,8.35594,2,side_x
2150779,0.265823,13.4373,-32.94,13.7606,-0.198687,1,10.9868,3,side_y
2129324,0.0324579,-4.43545,32.925,10.45,-0.674136,1,28.4397,3,side_y
2158676,0.312399,32.94,14.7151,18.1761,-0.00800626,1,4.81503,2,side_x
2160656,0.343185,32.94,-5.90079,-15.3872,0.16948,1,5.75632,2,side_x
2136960,0.911143,-6.98678,-32.94,1.42762,0.451404,1,4.03716,3,side_y
2144835,0.651808,-32.94,7.72962,-3.97102,0.10349,1,5.83132,2,side_x
2140881,1.45433,-8.51698,32.94,19.4689,0.412941,1,3.66939,3,side_y
2135145,0.975738,32.94,-32.7128,17.4719,0.536652,1,5.13208,2,side_x
2172486,0.221583,-26.5393,32.94,-5.84492,0.32699,1,8.04582,3,side_y
2129378,0.0513941,9.17735,-32.94,16.758,0.645743,1,11.9318,3,side_y
2150835,0.907055,-11.2123,32.94,13.4129,0.242551,1,3.66514,3,side_y
2129392,1.33971,-15.3648,-32.94,-17.2518,-0.435921,1,3.43182,3,side_y
2182296,2.09615,-32.5323,32.94,1.16519,0.428409,1,3.64558,3,side_y
2135181,1.8338,-32.94,13.2654,17.9477,0.699598,1,3.80436,2,side_x
2158747,0.821222,32.94,-12.0711,-10.0117,-0.201539,1,7.6443,2,side_x
2166567,0.917462,3.62466,-32.9014,22.78,0.237925,1,3.9476,3,side_y
2166567,0.738045,-32.94,-22.5296,13.7196,0.0815459,1,4.87578,2,side_x
2166575,0.745714,1.97394,32.94,8.13649,-0.202333,1,3.22103,3,side_y
2172519,1.7853,7.96456,-32.94,-5.51539,0.316281,1,3.12507,3,side_y
2172519,2.45453,32.94,17.3298,1.08581,0.457638,1,3.26926,2,side_x
2137032,0.606707,-32.94,-1.93834,0.712645,-0.183023,1,5.07535,2,side_x
2170566,0.0421393,17.886,-32.94,-0.233433,0.180952,1,36.5867,3,side_y
2166583,0.000692637,-32.94,-32.364,-11.61,0.29065,1,38.6993,2,side_x
2172536,0.583696,-5.83793,32.94,2.20805,-0.392579,1,6.70517,3,side_y
2150886,0.209233,32.94,13.9795,-11.6995,0.355885,1,3.44431,2,side_x
2152867,2.84713,-33.19,-29.1717,13.0809,0.394055,1,3.32653,2,side_x
2160769,0.303185,32.94,-3.55725,15.3372,0.437617,1,8.08775,2,side_x
2154872,1.19401,32.94,3.70565,-15.9322,-0.121967,1,3.49081,2,side_x
2162678,0.650779,32.94,-6.25741,9.27994,0.464714,1,4.91184,2,side_x
2156836,1.06285,32.94,6.73038,0.550317,0.524324,1,3.94595,2,side_x
2156836,0.000478032,-5.59853,32.94,9.21949,0.0433701,1,88.8036,3,side_y
2139085,0.0425654,32.94,-14.0248,18.4464,0.358594,1,11.0357,2,side_x
2162689,1.49495,13.701,33.1132,-1.37595,-0.326086,1,3.23251,3,side_y
2170627,7.4384e-07,33.19,23.1791,4.8524,0.221592,1,653.738,2,side_x
2142984,0.607736,-32.94,27.7477,-4.13812,0.12895,1,5.1489,2,side_x
2172587,1.43097,0.712409,-32.94,9.74836,0.531388,1,3.57564,3,side_y
2166638,2.98637,10.3812,32.94,21.6065,-0.384423,1,4.74769,3,side_y
2129483,0.472845,-12.3293,32.94,18.2366,0.747915,1,5.7213,3,side_y
2174523,0.324328,-32.94,1.12413,10.3595,0.615539,1,6.55696,2,side_x
2141021,1.25907,32.94,24.5619,17.5095,0.496764,1,4.21502,2,side_x
2168671,0.912196,-32.94,7.53903,18.7017,0.771119,1,4.19126,2,side_x
2129497,2.47392,-32.94,-17.8492,7.63617,0.1784,1,3.11376,2,side_x
2172610,0.439785,-32.94,28.5881,-4.12573,0.0053566,1,6.08534,2,side_x
2139131,0.645852,-32.94,-25.9731,14.7771,0.536017,1,5.84616,2,side_x
2168684,0.588296,32.94,3.18356,-10.9294,0.343251,1,4.98061,2,side_x
2168686,0.137382,4.83819,32.94,15.6643,0.282932,1,13.5434,3,side_y
2174554,0.945695,-25.5784,-32.94,6.27553,-0.32669,1,4.36446,3,side_y
2166678,0.56384,-32.94,28.0526,8.34927,0.341517,1,5.65252,2,side_x
2145011,1.4925,-32.94,17.0972,-11.2676,0.236491,1,3.39467,2,side_x
2158870,0.750313,-8.62766,-32.94,13.8627,-0.745479,1,4.07777,3,side_y
2160849,1.9832,32.94,-1.76754,0.832657,0.479154,1,3.13166,2,side_x
2178524,1.06803,7.05706,-32.94,-20.8512,-0.098426,1,3.45142,3,side_y
2178524,1.25177,-3.23792,-32.94,-16.1011,0.276625,1,3.38415,3,side_y
2178524,3.39482,32.94,18.4425,10.1419,0.585979,1,3.04113,2,side_x
2178524,11.4385,4.64387,32.94,-5.2286,0.437517,1,1.96903,3,side_y
2135326,0.488393,32.94,-8.35443,5.63436,-0.0626516,1,6.36639,2,side_x
2176544,0.0205957,15.4867,33.19,-12.529,-0.044316,1,31.189,3,side_y
2141079,1.1422,-32.94,-16.2393,-6.02152,-0.0802177,1,3.6177,2,side_x
2174588,0.0500232,1.8277,33.054,-3.46,0.624294,1,8.96505,3,side_y
2145043,0.430056,-7.2053,-32.94,-4.56859,-0.220975,1,4.98346,3,side_y
2145043,4.56814,20.5405,-32.94,-4.19404,-0.216212,1,2.93346,3,side_y
2137175,7.94645e-05,-32.94,2.79541,18.8574,0.751861,1,104.717,2,side_x
2180500,0.0615447,32.94,19.3725,-5.40956,-0.406466,1,13.9837,2,side_x
2174600,0.0344888,32.94,-2.87808,9.41683,-0.248279,1,12.0934,2,side_x
2149020,2.36849,4.91754,32.94,-0.961655,0.603359,1,1.33591,3,side_y
2149020,3.30107,4.9137,32.94,-3.97579,-0.976354,1,1.40777,3,side_y
2180508,1.34261e-05,-10.7092,32.94,13.561,0.194238,1,811.917,3,side_y
2168747,0.404044,32.94,0.139349,-22.1794,-0.565269,1,5.92339,2,side_x
2162792,0.00107038,-25.1679,32.9043,4.87,-0.877562,1,72.0166,3,side_y
2156946,0.902597,32.94,23.8671,-21.8913,0.338529,1,4.14765,2,side_x
2160891,0.0647353,33.19,26.7165,-9.62521,-0.128557,1,11.6151,2,side_x
2158923,0.17863,32.94,-2.27207,-0.627439,-0.673176,1,12.5609,2,side_x
2129575,0.000937105,-13.4207,32.94,16.6094,-0.199642,1,86.6991,3,side_y
2145066,1.31383,33.19,-14.011,-22.6426,-0.181896,1,3.45186,2,side_x
2176579,0.0423634,5.19061,-32.94,0.175337,0.37624,1,6.84749,3,side_y
2158927,0.0361571,12.8357,32.94,-4.17146,0.274885,1,27.2987,3,side_y
2172690,0.689081,10.8525,-32.94,6.12907,-0.14277,1,5.05849,3,side_y
2182489,0.0606109,-33.19,-6.60906,-17.5786,-0.11366,1,18.8295,2,side_x
2182489,0.539481,25.7838,-33.19,-7.47206,-0.409917,1,4.35172,3,side_y
2168769,1.05153,24.8374,-32.94,-4.7237,0.0721846,1,4.63469,3,side_y
2180536,0.347122,20.0566,-32.94,-6.26498,0.394252,1,7.82125,3,side_y
2151054,1.30818,-33.19,15.7406,-12.4892,0.131024,1,3.42443,2,side_x
2135386,2.82522,-32.94,-10.4985,-14.9546,0.164725,1,2.65528,2,side_x
2139226,0.0666275,14.2603,-32.94,-1.17907,-0.222543,1,8.74155,3,side_y
2147065,0.77353,33.19,-16.9511,-1.36081,-0.0427882,1,3.75302,2,side_x
2133416,1.65807,-3.46897,-32.94,-10.8791,-0.519592,1,2.00536,3,side_y
2178604,0.403617,-0.667475,32.94,6.74649,0.911172,1,8.36206,3,side_y
2135406,0.942508,29.2707,32.94,-6.30598,-0.696737,1,4.17955,3,side_y
2135406,0.0011598,-12.5687,32.94,6.92366,0.153113,1,72.672,3,side_y
2143123,0.152032,33.19,21.6008,12.8845,0.286206,1,8.60265,2,side_x
2156997,0.570487,-30.7995,32.94,-6.27307,0.223066,1,5.69632,3,side_y
2156997,0.846088,-16.9744,32.94,-4.24023,0.250286,1,4.45735,3,side_y
2182527,0.216451,32.94,-18.592,9.39221,0.239407,1,16.1948,2,side_x
2164829,1.80572,30.7644,-32.94,-20.2495,-0.305402,1,3.55173,3,side_y
2155080,1.09489,32.94,-4.07042,0.529422,-0.415216,1,3.72595,2,side_x
2149112,0.280819,-32.94,10.4151,5.7362,0.421814,1,7.65457,2,side_x
2133464,0.259925,32.94,17.4695,13.6094,0.708868,1,7.47117,2,side_x
2157029,0.631328,-32.94,2.65769,-11.4357,0.18922,1,4.44295,2,side_x
2153091,0.346784,-22.2156,32.94,-12.2564,-0.0452283,1,7.36602,3,side_y
2145152,0.107253,-21.0658,32.94,20.1978,0.732865,1,12.8198,3,side_y
2164871,2.28674,-1.56438,-32.94,-20.3823,-0.255027,1,2.70787,3,side_y
2157051,0.556926,32.94,15.376,15.7688,0.464929,1,8.52218,2,side_x
2159040,1.95803,-32.94,5.94061,16.5709,0.734325,1,3.76664,2,side_x
2182602,1.5676,-22.8126,32.94,17.9878,0.742599,1,4.69703,3,side_y
2180645,3.09257,-33.19,-3.20803,-20.0526,-0.462679,1,3.17028,2,side_x
2141237,2.83721,-32.94,-16.6363,14.9365,0.155638,1,2.85521,2,side_x
2147168,0.122247,-9.37267,32.94,0.508478,-0.695455,1,13.6844,3,side_y
2147171,0.639472,-4.32247,-32.94,4.92927,-0.458302,1,4.93202,3,side_y
2182612,0.921082,-32.94,-25.689,-0.736974,-0.75022,1,7.26879,2,side_x
2159074,0.802423,-33.19,11.8814,-1.39793,-0.00492673,1,5.54355,2,side_x
2149183,0.0804952,-8.3018,-32.94,14.0929,0.00272956,1,11.4155,3,side_y
2149183,0.677732,-33.19,25.1264,-9.81784,-0.510131,1,4.34473,2,side_x
2145213,0.257448,32.9084,-32.94,13.5615,0.43154,1,15.9231,2,side_x
2149193,0.381128,-32.94,-20.4582,2.24651,-0.620807,1,6.01048,2,side_x
2161056,0.383637,5.42885,-32.94,22.0692,-0.199327,1,7.77588,3,side_y
2180682,0.103145,-15.931,32.94,-5.3588,0.0194512,1,9.67318,3,side_y
2157109,0.266137,-32.94,-2.97062,-15.5308,0.155842,1,5.64977,2,side_x
2155170,0.350827,-25.7672,-33.19,-7.42307,-0.164178,1,8.95402,3,side_y
2162975,0.11729,-32.94,-6.2909,-3.85496,0.0254459,1,20.2249,2,side_x
2178743,2.03056,-32.94,4.82912,9.51833,-0.336783,1,2.6037,2,side_x
2170917,0.950862,0.306769,-32.94,-10.1206,-0.3441,1,3.65227,3,side_y
2162985,1.09232,-32.94,-12.2056,-5.17314,0.013194,1,3.97545,2,side_x
2162985,0.802417,5.06936,-32.94,-6.02717,-0.520944,1,4.14792,3,side_y
2161091,0.00253286,-4.10379,-32.94,-16.6729,0.696198,1,46.116,3,side_y
2159125,0.906187,7.05579,32.94,-4.39214,0.0231071,1,3.73639,3,side_y
2149246,0.950756,32.94,-2.96396,15.5988,0.592626,1,4.4225,2,side_x
2178783,0.429392,-3.36077,32.94,5.83568,-0.102526,1,8.24705,3,side_y
2168979,0.784019,-3.62483,32.94,7.48841,-0.236009,1,3.58994,3,side_y
2172919,1.15506,24.1034,32.94,-22.3736,0.196824,1,3.36702,3,side_y
2161139,0.739696,32.94,-9.2923,18.3811,0.479113,1,5.48892,2,side_x
2178824,0.128126,-0.3841,-32.94,-10.3171,-0.553323,1,6.65656,3,side_y
2139459,1.68077,3.80279,32.94,-7.14562,0.0947713,1,3.04656,3,side_y
2139459,0.377408,14.0131,32.94,1.71627,-0.0813398,1,5.8091,3,side_y
2149314,0.879102,-32.94,-10.6624,-0.619327,0.391099,1,5.11844,2,side_x
2174898,1.24805,-32.94,-12.3401,-17.2812,-0.404082,1,3.52907,2,side_x
2147326,0.143415,-32.94,27.8269,-15.1887,0.650461,1,10.0278,2,side_x
2163087,0.54416,5.38334,-32.94,5.54196,0.258309,1,3.44358,3,side_y
2145366,0.533651,33.19,19.8383,-9.56207,0.0253322,1,6.32947,2,side_x
2143393,0.142948,32.94,23.7585,2.2905,0.360725,1,22.6695,2,side_x
2155315,1.56608,-32.94,3.78901,-3.77728,0.313468,1,3.51494,2,side_x
2133702,0.236481,32.94,15.9165,21.6359,-0.0710435,1,7.42185,2,side_x
2149358,0.636022,32.94,-9.73156,-0.256154,0.0695631,1,4.01278,2,side_x
2157265,1.79006,32.94,-9.13361,-0.967313,0.248517,1,3.25236,2,side_x
2133711,0.759426,-3.32857,32.94,14.1332,0.589958,1,3.12175,3,side_y
2143412,0.0309744,-32.94,-9.73797,14.4754,0.210014,1,29.5303,2,side_x
2165105,0.388196,-32.94,17.8694,-6.16443,-0.096515,1,8.30573,2,side_x
2149370,0.849304,5.84231,-33.19,-3.56965,-0.21109,1,4.81925,3,side_y
2131805,0.371637,-32.94,6.57305,18.3401,0.144763,1,7.49216,2,side_x
2169101,0.780955,-32.94,-27.4319,6.48824,0.445713,1,5.24487,2,side_x
2169101,0.0350466,-32.94,31.9332,-21.1028,-0.619813,1,30.5707,2,side_x
2147393,3.63366,-20.7914,32.94,1.13133,0.0253873,1,2.60013,3,side_y
2157298,0.402339,18.5965,-32.94,-5.79329,0.134703,1,6.98232,3,side_y
2141471,1.71585,19.5659,33.19,-22.5997,-0.0457507,1,3.86215,3,side_y
2155361,1.37129,32.94,28.2466,6.7632,-0.175115,1,4.6791,2,side_x
2145414,0.681636,32.94,22.949,21.7277,0.447849,1,7.36529,2,side_x
2176940,1.38735,6.71617,32.94,0.960759,0.232414,1,3.03132,3,side_y
2178931,0.341622,-4.26295,-32.94,2.13984,-0.105404,1,3.13277,3,side_y
2147415,0.451629,-5.09906,32.94,9.67585,0.406959,1,4.44311,3,side_y
2178947,0.621047,-4.78427,-33.19,-1.32259,0.314501,1,4.09697,3,side_y
2141515,0.370859,0.561405,-32.94,-15.9605,-0.41853,1,6.19275,3,side_y
2151440,0.264273,-32.94,-21.1938,1.7163,0.404187,1,10.6087,2,side_x
2155407,0.437452,-21.5245,32.94,-6.34446,-0.578944,1,6.20669,3,side_y
2155409,0.00192314,32.94,4.84547,1.81844,-0.786828,1,7.76838,2,side_x
2167145,0.370255,24.379,-32.94,-16.9908,-0.426477,1,6.45883,3,side_y
2167145,0.407028,-8.62764,32.94,1.32737,-0.220266,1,6.00777,3,side_y
2173110,0.473687,-32.94,-20.1447,-5.61336,-0.0005946,1,5.9397,2,side_x
2175038,0.83191,32.94,12.6993,2.10067,0.0393761,1,4.94087,2,side_x
2131894,0.269506,-32.94,-13.2306,6.46647,-0.48656,1,3.58963,2,side_x
2171176,0.104371,32.94,-0.121233,9.65287,-0.0312037,1,13.0196,2,side_x
2135811,1.82034,1.07913,-33.19,12.9424,0.414343,1,3.37582,3,side_y
2175081,0.130526,33.19,7.32372,-9.78726,-0.220488,1,19.6769,2,side_x
2147503,1.73621,32.94,-3.23802,0.395091,-0.200443,1,3.59863,2,side_x
2167198,0.234398,-32.94,-24.3486,0.782321,0.214563,1,8.72495,2,side_x
2141589,0.104456,32.94,0.751265,-9.86381,-0.154054,1,7.65271,2,side_x
2153487,1.01916,18.9901,32.94,17.209,0.248642,1,4.48375,3,side_y
2159420,0.924243,32.94,-2.34125,6.39963,0.0146815,1,4.57834,2,side_x
2159424,0.224086,22.0426,-32.94,15.704,0.13124,1,3.94559,3,side_y
2149527,1.44497,-16.543,-32.94,0.844208,0.420305,1,3.65908,3,side_y
2137702,0.0138024,-25.8738,-32.94,-6.94376,0.0982617,1,9.55148,3,side_y
2143583,1.62719,32.94,14.4516,-7.14496,0.0923955,1,3.16551,2,side_x
2131977,0.0040128,32.94,5.17346,-5.15006,-0.868541,1,22.7725,2,side_x
2184095,0.810555,-32.94,-21.5352,-4.00437,0.50733,1,4.90107,2,side_x
2147564,2.08304,14.327,-32.94,15.5446,0.0726786,1,3.51126,3,side_y
2155527,1.35251,-7.75214,32.94,-10.0025,-0.178484,1,3.61106,3,side_y
2171261,0.538066,-8.67047,-32.94,13.3443,-0.149191,1,4.28041,3,side_y
2135893,0.0129291,-32.94,21.6624,-20.4924,-0.370542,1,52.6285,2,side_x
2157484,2.00124,33.19,-16.2195,2.61494,0.421683,1,3.07591,2,side_x
2183013,0.491977,-1.34335,-32.94,-11.8032,-0.474374,1,4.99879,3,side_y
2161435,0.493407,32.94,19.2408,7.5041,-0.196002,1,5.62676,2,side_x
2155545,0.1581,-6.65178,-32.94,18.3185,0.461314,1,7.78075,3,side_y
2161444,0.810195,-32.94,18.0214,0.143745,-0.017766,1,3.89853,2,side_x
2175172,0.00310444,-33.19,-4.92407,-22.6841,-0.0528355,1,44.8563,2,side_x
2145609,2.53833,-32.94,29.2465,15.586,0.157844,1,3.50663,2,side_x
2147603,0.183406,-32.94,21.8218,17.4783,-0.131491,1,12.107,2,side_x
2169325,1.36784,17.4087,-32.94,-6.83405,0.0107235,1,3.7426,3,side_y
2159502,0.585561,5.77545,-32.94,14.1978,0.810086,1,4.39503,3,side_y
2184151,0.73831,-32.94,-0.192331,9.32688,0.453399,1,4.84192,2,side_x
2184151,0.26885,3.91022,33.1137,2.62,0.321403,1,6.43952,3,side_y
2169335,1.19832,32.94,-7.80519,7.05437,-0.56545,1,5.07863,2,side_x
2141694,2.29058,32.94,10.768,6.28054,0.560828,1,2.77965,2,side_x
2161485,0.746567,21.2102,-32.94,0.241755,0.0166568,1,6.1556,3,side_y
2145641,0.106103,32.94,8.98523,-20.9048,-0.72657,1,13.4128,2,side_x
2135960,1.12533,32.94,9.64773,-5.19032,0.0562527,1,3.33229,2,side_x
2181132,1.8032,32.94,21.3968,0.0308232,-0.578939,1,2.95106,2,side_x
2181132,0.840189,11.5045,32.94,13.8125,0.00620455,1,2.70885,3,side_y
2141745,0.385775,-32.94,-7.54916,7.05789,0.56612,1,6.13385,2,side_x
2165401,0.319202,-2.53356,-32.94,8.01538,0.122152,1,6.51757,3,side_y
2171363,0.466345,-32.94,15.7874,-11.1677,0.252633,1,4.8708,2,side_x
2167366,0.527782,-20.7005,33.19,-3.57595,0.218999,1,4.85354,3,side_y
2153643,0.605757,-32.94,16.9074,9.43398,-0.160749,1,8.57263,2,side_x
2169406,1.15455,-32.94,-6.43777,-17.3006,-0.33465,1,3.71532,2,side_x
2153648,0.832717,-11.4858,-32.94,20.0416,0.289955,1,4.08357,3,side_y
2149686,0.426282,-32.94,-2.23504,-10.7586,0.0168858,1,4.99572,2,side_x
2147700,1.07895,-33.19,-19.9476,2.52737,0.094863,1,4.0536,2,side_x
2157607,1.2247,18.2588,-32.94,-5.19423,-0.0948049,1,3.61833,3,side_y
2155679,0.397525,-5.69036,-32.94,21.7286,0.548831,1,5.10987,3,side_y
2177259,0.0105542,-32.94,20.8628,-0.948319,-0.931199,1,38.4181,2,side_x
2171420,0.132229,-28.0623,-32.94,2.22089,-0.44813,1,13.0801,3,side_y
2151726,1.5249,-14.3724,-32.94,1.1479,0.0618627,1,3.3086,3,side_y
2143776,0.109143,-32.94,30.4416,18.5951,0.383643,1,11.8034,2,side_x
2183175,0.0823501,-19.3845,32.94,-10.3452,0.0896706,1,9.58338,3,side_y
2175324,0.862566,32.94,8.19781,9.04848,0.679041,1,4.42424,2,side_x
2175324,0.631008,32.94,11.4986,1.72546,0.617124,1,5.03469,2,side_x
2179267,0.620215,9.89087,-32.94,19.3301,0.326553,1,6.83765,3,side_y
2149749,1.55364,32.94,-0.660987,19.3325,0.656014,1,3.3934,2,side_x
2179291,0.396527,-4.82904,-32.94,21.2842,0.795166,1,6.85685,3,side_y
2179292,1.51202,-32.94,21.8726,-21.2303,-0.117278,1,3.66027,2,side_x
2163525,0.247772,-4.89006,-33.1434,22.78,0.137069,1,9.17735,3,side_y
2153734,2.68079,32.94,4.18788,-5.27092,0.00997099,1,2.68049,2,side_x
2159665,0.902195,-33.19,-3.57674,-3.53313,-0.123746,1,7.67168,2,side_x
2155738,0.0745205,9.30885,32.94,-15.3452,-0.10533,1,13.5993,3,side_y
2155740,0.708809,-25.3045,-32.94,9.6089,-0.116088,1,4.17769,3,side_y
2179305,1.23959,32.94,-19.709,7.82854,0.499084,1,4.15193,2,side_x
2177321,0.599457,8.07005,32.94,-10.9296,-0.0142735,1,4.53358,3,side_y
2177321,0.0718697,32.94,14.2518,21.513,0.213104,1,14.7191,2,side_x
2171476,0.361492,-32.94,-9.27498,-10.5084,0.632062,1,5.38177,2,side_x
2188132,0.0356845,-3.06891,32.94,0.537961,-0.294069,1,5.29159,3,side_y
2188132,1.27535,-8.92874,32.94,0.365403,-0.449469,1,2.16768,3,side_y
2149792,0.458865,-0.857491,-32.94,14.2392,0.483974,1,4.66275,3,side_y
2171490,0.646279,4.02083,-32.94,-11.7153,-0.792529,1,3.38286,3,side_y
2151800,0.00272725,32.94,-7.99101,-10.595,-0.330896,1,42.2298,2,side_x
2157716,0.748235,-22.8672,-32.94,15.2141,-0.109209,1,4.9287,3,side_y
2157716,1.68955,32.94,-14.1361,-6.96487,-0.537492,1,3.81136,2,side_x
2157716,0.0380181,-14.7063,-32.94,-10.7939,0.170592,1,5.95045,3,side_y
2165551,0.12281,32.5032,33.19,-19.9099,-0.363167,1,11.3294,3,side_y
2179346,1.43405,-32.94,-20.0458,15.7938,-0.138698,1,7.56557,2,side_x
2153790,0.148177,4.50374,-33.19,-1.26999,-0.107435,1,24.8584,3,side_y
2165563,0.352617,-25.6241,-32.94,-16.0964,-0.135527,1,6.12741,3,side_y
2183269,1.17284,-32.94,-17.5388,-5.96095,-0.0720684,1,3.9936,2,side_x
2186266,0.471902,-12.8873,-32.94,9.23765,0.166613,1,4.03897,3,side_y
2173498,0.000175547,-3.75606,-32.94,-10.5185,-0.0105954,1,178.164,3,side_y
2143885,0.0226289,-24.1314,-32.94,-15.1751,0.609175,1,57.1604,3,side_y
2186272,0.478231,-7.30012,32.94,22.5106,0.248044,1,2.70856,3,side_y
2179382,0.951997,-18.239,-32.94,-17.0413,-0.257575,1,4.36308,3,side_y
2171550,0.274649,32.94,-23.9253,6.82515,0.371207,1,9.20959,2,side_x
2179387,0.811435,32.94,6.59552,18.8468,0.0328742,1,4.93704,2,side_x
2183298,0.229002,-32.94,8.54035,18.7542,0.549377,1,8.63317,2,side_x
2157767,0.760803,-32.94,-12.2268,-10.5169,-0.00123416,1,5.19044,2,side_x
2179392,1.33154,-32.94,6.22986,-16.4734,-0.377628,1,3.73184,2,side_x
2194035,0.538581,16.7602,-32.94,-5.25475,0.12346,1,5.5008,3,side_y
2145875,1.22132,-32.94,5.31488,2.2546,0.167566,1,8.23028,2,side_x
2190193,0.000283299,-32.94,-6.44447,-11.1624,0.249222,1,136.566,2,side_x
2169614,0.231064,-2.72071,32.94,-4.45462,0.363679,1,6.54183,3,side_y
2169614,0.495929,-24.2628,32.94,6.1662,0.527653,1,6.367,3,side_y
2179413,7.68347e-05,32.94,-5.63138,18.0925,0.535324,1,284.609,2,side_x
2183324,2.16284,-13.2721,32.94,-7.2294,0.016433,1,3.12064,3,side_y
2188242,1.88404,-32.94,-12.9806,2.17295,-0.427724,1,2.92036,2,side_x
2188242,0.949406,-32.94,-19.9436,16.2704,0.208791,1,3.69185,2,side_x
2194065,0.52286,-12.7065,-32.94,7.0836,-0.207855,1,10.4077,3,side_y
2190226,0.145336,8.70758,32.94,-11.3957,0.00972291,1,3.71208,3,side_y
2194070,1.48741,12.4805,32.94,-15.4397,-0.0895734,1,3.19636,3,side_y
2175495,1.63858,-33.19,11.2643,12.8211,-0.0395862,1,3.29695,2,side_x
2177451,0.0848395,-21.5595,-33.19,4.77906,0.339075,1,10.214,3,side_y
2194084,0.674093,32.94,7.43307,8.05827,0.677357,1,4.99076,2,side_x
2184469,0.09205,32.94,-11.6581,15.7634,-0.177828,1,14.6192,2,side_x
2167628,0.942671,-3.72262,-32.94,-5.70022,-0.472505,1,3.53177,3,side_y
2155895,0.0843302,-4.68355,-32.94,-0.793194,0.0908438,1,10.4461,3,side_y
2153909,4.64288,-32.94,-27.8469,16.1688,0.352649,1,3.41172,2,side_x
2145947,1.12557,32.94,-8.02109,21.714,0.504258,1,4.16793,2,side_x
2145947,0.0612804,32.94,0.618884,18.4002,0.271561,1,32.9237,2,side_x
2161819,0.014405,7.51914,32.94,-15.8212,-0.59827,1,45.1786,3,side_y
2179492,0.305005,32.94,-21.8737,-3.96358,-0.497626,1,7.277,2,side_x
2161828,0.722814,12.2761,32.94,0.26444,0.40618,1,4.90768,3,side_y
2175560,0.429162,32.94,10.6351,1.82751,-0.294772,1,5.72402,2,side_x
2145974,0.340922,-32.94,-31.5602,-15.9207,0.407577,1,6.47233,2,side_x
2169700,2.40139,-33.19,28.4396,-14.8898,-0.168256,1,2.91928,2,side_x
2188322,0.580498,-8.60684,-32.94,1.44561,-0.0753832,1,4.7917,3,side_y
2188322,1.01839,2.21202,-32.94,7.97999,-0.0200219,1,4.96797,3,side_y
2173629,0.258647,-16.3086,-32.94,-5.94882,-0.260661,1,5.8524,3,side_y
2186406,1.30468,-32.94,23.5871,-6.71215,-0.0269279,1,3.78084,2,side_x
2151975,0.156718,-32.94,-4.38389,16.9109,0.547619,1,11.5221,2,side_x
2167678,0.603513,-32.94,22.5143,9.85628,0.563094,1,5.5353,2,side_x
2161846,0.13387,23.7189,-32.94,-12.2946,-0.511335,1,9.46128,3,side_y
2181466,0.713548,32.94,-1.99344,-4.00376,0.314667,1,4.467,2,side_x
2171695,0.750814,32.94,13.0197,15.6745,-0.538261,1,4.5267,2,side_x
2192171,0.000228255,5.69712,-32.94,8.16769,-0.532302,1,246.782,3,side_y
2173663,0.765692,30.7559,32.94,0.960609,0.127942,1,5.37049,3,side_y
2208001,0.66375,12.4112,-32.94,-17.1224,-0.555168,1,4.90846,3,side_y
2194197,0.192657,-32.94,21.8957,6.44874,-0.122237,1,13.5824,2,side_x
2194197,0.325271,-32.94,-12.9694,-21.3063,0.803757,1,11.024,2,side_x
2186460,2.06157,-32.94,-16.0027,-6.32526,0.475698,1,2.83796,2,side_x
2159932,0.148904,-32.94,-15.3399,6.15942,0.623575,1,6.04894,2,side_x
2196116,0.320132,-0.514079,-32.94,0.524206,0.201329,1,8.87489,3,side_y
2165776,1.6805,32.94,-5.69705,8.76975,0.000736283,1,2.70318,2,side_x
2157954,1.31954,32.94,-1.35075,-11.8965,-0.844305,1,3.27388,2,side_x
2188404,1.14624,32.94,12.2662,-4.64397,0.671355,1,3.71887,2,side_x
2210024,0.338918,18.5354,-32.94,15.4396,0.695583,1,5.79007,3,side_y
2157971,1.54844,32.94,6.12068,9.11845,0.257305,1,3.20867,2,side_x
2157971,0.0113611,20.2388,32.94,-0.204489,-0.345789,1,30.7454,3,side_y
2157971,0.0109085,20.1271,32.94,-0.468992,0.043697,1,31.9256,3,side_y
2157971,0.949118,-32.94,-4.14646,-17.2662,-0.196192,1,4.36686,2,side_x
2184614,1.03558,5.38557,-32.94,16.2616,0.707685,1,4.4769,3,side_y
2167772,0.544924,-27.807,32.94,-3.80215,0.241075,1,5.84151,3,side_y
2161946,0.257387,32.94,-19.5758,16.5145,-0.218489,1,7.9649,2,side_x
